FBgn0000316	Cell projection
FBgn0000316	Neuron projection
FBgn0000316	Organelle
FBgn0000316	Synapse
FBgn0000316	Postsynaptic membrane
FBgn0000316	Cell periphery
FBgn0000316	Synaptic membrane
FBgn0000316	Dendritic tree
FBgn0000316	Plasma membrane region
FBgn0000316	Postsynapse
FBgn0000316	Postsynaptic specialization
FBgn0000316	Cellular anatomical entity
FBgn0000316	Plasma membrane bounded cell projection
FBgn0040371	cellular_component
FBgn0029521	cellular_component
FBgn0029521	Plasma membrane
FBgn0029521	Membrane
FBgn0029521	Integral component of membrane
FBgn0029521	Intrinsic component of membrane
FBgn0029521	Cell leading edge
FBgn0029521	Cell projection membrane
FBgn0029521	Leading edge membrane
FBgn0029521	Neuron projection membrane
FBgn0029521	Dendrite membrane
FBgn0029521	Cell projection
FBgn0029521	Neuron projection
FBgn0029521	Cell periphery
FBgn0029521	Plasma membrane region
FBgn0029521	Cellular anatomical entity
FBgn0029521	Plasma membrane bounded cell projection
FBgn0004034	cellular_component
FBgn0004034	Extracellular region
FBgn0004034	Intracellular
FBgn0004034	Cytoplasm
FBgn0004034	Cell projection
FBgn0004034	Cell hair
FBgn0004034	Cellular anatomical entity
FBgn0004034	Plasma membrane bounded cell projection
FBgn0000022	cellular_component
FBgn0000022	Intracellular
FBgn0000022	Nucleus
FBgn0000022	GO:0005667
FBgn0000022	protein-containing complex
FBgn0000022	Organelle
FBgn0000022	membrane-bounded organelle
FBgn0000022	Intracellular organelle
FBgn0000022	Intracellular membrane-bounded organelle
FBgn0000022	GO:0090575
FBgn0000022	Cellular anatomical entity
FBgn0004170	cellular_component
FBgn0004170	GO:0005667
FBgn0004170	protein-containing complex
FBgn0004170	GO:0090575
FBgn0002561	cellular_component
FBgn0002561	GO:0005667
FBgn0002561	protein-containing complex
FBgn0002561	GO:0090575
FBgn0000137	cellular_component
FBgn0000137	Intracellular
FBgn0000137	Nucleus
FBgn0000137	GO:0005667
FBgn0000137	protein-containing complex
FBgn0000137	Organelle
FBgn0000137	membrane-bounded organelle
FBgn0000137	Intracellular organelle
FBgn0000137	Intracellular membrane-bounded organelle
FBgn0000137	GO:0090575
FBgn0000137	Cellular anatomical entity
FBgn0052817	cellular_component
FBgn0023536	cellular_component
FBgn0023536	Intracellular
FBgn0023536	Cytoplasm
FBgn0023536	Mitochondrion
FBgn0023536	Mitochondrial envelope
FBgn0023536	Mitochondrial inner membrane
FBgn0023536	Membrane
FBgn0023536	Integral component of membrane
FBgn0023536	Organelle inner membrane
FBgn0023536	Organelle membrane
FBgn0023536	Intrinsic component of membrane
FBgn0023536	Intrinsic component of organelle membrane
FBgn0023536	Integral component of organelle membrane
FBgn0023536	Mitochondrial membrane
FBgn0023536	Organelle envelope
FBgn0023536	GO:0031975
FBgn0023536	Integral component of mitochondrial membrane
FBgn0023536	Organelle
FBgn0023536	membrane-bounded organelle
FBgn0023536	Intracellular organelle
FBgn0023536	Intracellular membrane-bounded organelle
FBgn0023536	Intrinsic component of mitochondrial membrane
FBgn0023536	Cellular anatomical entity
FBgn0023534	cellular_component
FBgn0023535	cellular_component
FBgn0023535	Intracellular
FBgn0023535	Cytoplasm
FBgn0023535	Mitochondrion
FBgn0023535	Mitochondrial envelope
FBgn0023535	Mitochondrial outer membrane
FBgn0023535	Cytosol
FBgn0023535	Membrane
FBgn0023535	Outer membrane
FBgn0023535	Organelle membrane
FBgn0023535	Mitochondrial membrane
FBgn0023535	Organelle envelope
FBgn0023535	Organelle outer membrane
FBgn0023535	GO:0031975
FBgn0023535	Organelle
FBgn0023535	membrane-bounded organelle
FBgn0023535	Intracellular organelle
FBgn0023535	Intracellular membrane-bounded organelle
FBgn0023535	Bounding membrane of organelle
FBgn0023535	Whole membrane
FBgn0023535	Cellular anatomical entity
FBgn0023537	cellular_component
FBgn0023537	Intracellular
FBgn0023537	Cytoplasm
FBgn0023537	Mitochondrion
FBgn0023537	Organelle
FBgn0023537	membrane-bounded organelle
FBgn0023537	Intracellular organelle
FBgn0023537	Intracellular membrane-bounded organelle
FBgn0023537	Cellular anatomical entity
FBgn0011822	Lytic vacuole
FBgn0011822	cellular_component
FBgn0011822	Intracellular
FBgn0011822	Cytoplasm
FBgn0011822	Lysosome
FBgn0011822	Vacuole
FBgn0011822	Organelle
FBgn0011822	membrane-bounded organelle
FBgn0011822	Intracellular organelle
FBgn0011822	Intracellular membrane-bounded organelle
FBgn0011822	Cellular anatomical entity
FBgn0052816	cellular_component
FBgn0040370	cellular_component
FBgn0040370	Plasma membrane
FBgn0040370	Membrane
FBgn0040370	Cell periphery
FBgn0040370	Cellular anatomical entity
FBgn0040373	cellular_component
FBgn0040373	Intracellular
FBgn0040373	Cytoplasm
FBgn0040373	Golgi apparatus
FBgn0040373	Endomembrane system
FBgn0040373	Membrane
FBgn0040373	Organelle
FBgn0040373	membrane-bounded organelle
FBgn0040373	Intracellular organelle
FBgn0040373	Intracellular membrane-bounded organelle
FBgn0040373	Cellular anatomical entity
FBgn0261930	cellular_component
FBgn0261930	Intracellular
FBgn0261930	Nucleus
FBgn0261930	Organelle
FBgn0261930	membrane-bounded organelle
FBgn0261930	Intracellular organelle
FBgn0261930	Intracellular membrane-bounded organelle
FBgn0261930	Cellular anatomical entity
FBgn0025640	cellular_component
FBgn0025640	Intracellular
FBgn0025640	Nucleus
FBgn0025640	Cytoplasm
FBgn0025640	Organelle
FBgn0025640	membrane-bounded organelle
FBgn0025640	Intracellular organelle
FBgn0025640	Intracellular membrane-bounded organelle
FBgn0025640	Cellular anatomical entity
FBgn0025635	cellular_component
FBgn0025635	Intracellular
FBgn0025635	Nucleus
FBgn0025635	Organelle
FBgn0025635	membrane-bounded organelle
FBgn0025635	Intracellular organelle
FBgn0025635	Intracellular membrane-bounded organelle
FBgn0025635	Cellular anatomical entity
FBgn0001341	cellular_component
FBgn0001341	Intracellular
FBgn0001341	Nucleus
FBgn0001341	Nucleolus
FBgn0001341	membrane-enclosed lumen
FBgn0001341	Nuclear lumen
FBgn0001341	Organelle
FBgn0001341	membrane-bounded organelle
FBgn0001341	non-membrane-bounded organelle
FBgn0001341	Intracellular organelle
FBgn0001341	Intracellular membrane-bounded organelle
FBgn0001341	Intracellular non-membrane-bounded organelle
FBgn0001341	Organelle lumen
FBgn0001341	Intracellular organelle lumen
FBgn0001341	Cellular anatomical entity
FBgn0003575	cellular_component
FBgn0003575	Intracellular
FBgn0003575	Nucleus
FBgn0003575	Nucleoplasm
FBgn0003575	Chromosome
FBgn0003575	Polytene chromosome
FBgn0003575	membrane-enclosed lumen
FBgn0003575	Nuclear lumen
FBgn0003575	Organelle
FBgn0003575	membrane-bounded organelle
FBgn0003575	non-membrane-bounded organelle
FBgn0003575	Intracellular organelle
FBgn0003575	Intracellular membrane-bounded organelle
FBgn0003575	Intracellular non-membrane-bounded organelle
FBgn0003575	Organelle lumen
FBgn0003575	Intracellular organelle lumen
FBgn0003575	Cellular anatomical entity
FBgn0025634	cellular_component
FBgn0025634	Intracellular
FBgn0025634	Nucleus
FBgn0025634	Organelle
FBgn0025634	membrane-bounded organelle
FBgn0025634	Intracellular organelle
FBgn0025634	Intracellular membrane-bounded organelle
FBgn0025634	Cellular anatomical entity
FBgn0025637	Ubiquitin ligase complex
FBgn0025637	cellular_component
FBgn0025637	Intracellular
FBgn0025637	Nucleus
FBgn0025637	Cytoplasm
FBgn0025637	SCF ubiquitin ligase complex
FBgn0025637	cullin-RING ubiquitin ligase complex
FBgn0025637	protein-containing complex
FBgn0025637	Organelle
FBgn0025637	membrane-bounded organelle
FBgn0025637	Intracellular organelle
FBgn0025637	Intracellular membrane-bounded organelle
FBgn0025637	Cellular anatomical entity
FBgn0025637	Catalytic complex
FBgn0025637	Transferase complex
FBgn0040383	cellular_component
FBgn0040383	Intracellular
FBgn0040383	Cytoplasm
FBgn0040383	Mitochondrion
FBgn0040383	Mitochondrial envelope
FBgn0040383	Mitochondrial inner membrane
FBgn0040383	Membrane
FBgn0040383	Organelle inner membrane
FBgn0040383	Organelle membrane
FBgn0040383	Mitochondrial membrane
FBgn0040383	Organelle envelope
FBgn0040383	GO:0031975
FBgn0040383	Organelle
FBgn0040383	membrane-bounded organelle
FBgn0040383	Intracellular organelle
FBgn0040383	Intracellular membrane-bounded organelle
FBgn0040383	Cellular anatomical entity
FBgn0086368	cellular_component
FBgn0086368	Intracellular
FBgn0086368	Cytoplasm
FBgn0086368	Endoplasmic reticulum
FBgn0086368	Endoplasmic reticulum membrane
FBgn0086368	Endomembrane system
FBgn0086368	Membrane
FBgn0086368	Organelle membrane
FBgn0086368	Mannosyltransferase complex
FBgn0086368	dolichyl-phosphate-mannose-protein mannosyltransferase complex
FBgn0086368	protein-containing complex
FBgn0086368	Nuclear outer membrane-endoplasmic reticulum membrane network
FBgn0086368	Organelle
FBgn0086368	membrane-bounded organelle
FBgn0086368	Intracellular organelle
FBgn0086368	Intracellular membrane-bounded organelle
FBgn0086368	GO:0098796
FBgn0086368	Cellular anatomical entity
FBgn0086368	Catalytic complex
FBgn0086368	Transferase complex
FBgn0015799	Chromatin
FBgn0015799	cellular_component
FBgn0015799	Intracellular
FBgn0015799	Nucleus
FBgn0015799	GO:0005667
FBgn0015799	Chromosome
FBgn0015799	Myb complex
FBgn0015799	protein-containing complex
FBgn0015799	GO:0035189
FBgn0015799	Organelle
FBgn0015799	membrane-bounded organelle
FBgn0015799	non-membrane-bounded organelle
FBgn0015799	Intracellular organelle
FBgn0015799	Intracellular membrane-bounded organelle
FBgn0015799	Intracellular non-membrane-bounded organelle
FBgn0015799	GO:0090575
FBgn0015799	Cellular anatomical entity
FBgn0015288	cellular_component
FBgn0015288	Intracellular
FBgn0015288	Cytoplasm
FBgn0015288	Cytosol
FBgn0015288	Ribosome
FBgn0015288	Large ribosomal subunit
FBgn0015288	Cytosolic large ribosomal subunit
FBgn0015288	Cytosolic ribosome
FBgn0015288	protein-containing complex
FBgn0015288	Organelle
FBgn0015288	non-membrane-bounded organelle
FBgn0015288	Intracellular organelle
FBgn0015288	Intracellular non-membrane-bounded organelle
FBgn0015288	Ribosomal subunit
FBgn0015288	Cellular anatomical entity
FBgn0015288	Ribonucleoprotein complex
FBgn0029532	cellular_component
FBgn0029531	cellular_component
FBgn0025639	Chromatin
FBgn0025639	Heterochromatin
FBgn0025639	cellular_component
FBgn0025639	Intracellular
FBgn0025639	Nucleus
FBgn0025639	Chromosome
FBgn0025639	Organelle
FBgn0025639	membrane-bounded organelle
FBgn0025639	non-membrane-bounded organelle
FBgn0025639	Intracellular organelle
FBgn0025639	Intracellular membrane-bounded organelle
FBgn0025639	Intracellular non-membrane-bounded organelle
FBgn0025639	Cellular anatomical entity
FBgn0002579	cellular_component
FBgn0002579	Intracellular
FBgn0002579	Nucleus
FBgn0002579	Nucleolus
FBgn0002579	Cytoplasm
FBgn0002579	Cytosol
FBgn0002579	Ribosome
FBgn0002579	Large ribosomal subunit
FBgn0002579	Cytosolic large ribosomal subunit
FBgn0002579	Cytosolic ribosome
FBgn0002579	membrane-enclosed lumen
FBgn0002579	Nuclear lumen
FBgn0002579	protein-containing complex
FBgn0002579	Organelle
FBgn0002579	membrane-bounded organelle
FBgn0002579	non-membrane-bounded organelle
FBgn0002579	Intracellular organelle
FBgn0002579	Intracellular membrane-bounded organelle
FBgn0002579	Intracellular non-membrane-bounded organelle
FBgn0002579	Organelle lumen
FBgn0002579	Ribosomal subunit
FBgn0002579	Intracellular organelle lumen
FBgn0002579	Cellular anatomical entity
FBgn0002579	Ribonucleoprotein complex
FBgn0040341	cellular_component
FBgn0040341	Extracellular region
FBgn0040341	Extracellular space
FBgn0040341	Cellular anatomical entity
FBgn0040339	Chromatin
FBgn0040339	cellular_component
FBgn0040339	Intracellular
FBgn0040339	Nucleus
FBgn0040339	Nucleoplasm
FBgn0040339	Chromosome
FBgn0040339	Nucleolus
FBgn0040339	Mediator complex
FBgn0040339	membrane-enclosed lumen
FBgn0040339	Nuclear lumen
FBgn0040339	protein-containing complex
FBgn0040339	Organelle
FBgn0040339	membrane-bounded organelle
FBgn0040339	non-membrane-bounded organelle
FBgn0040339	Intracellular organelle
FBgn0040339	Intracellular membrane-bounded organelle
FBgn0040339	Intracellular non-membrane-bounded organelle
FBgn0040339	Organelle lumen
FBgn0040339	Intracellular organelle lumen
FBgn0040339	Cellular anatomical entity
FBgn0040340	cellular_component
FBgn0040340	Endoplasmic reticulum membrane
FBgn0040340	Endomembrane system
FBgn0040340	Membrane
FBgn0040340	Integral component of membrane
FBgn0040340	Integral component of endoplasmic reticulum membrane
FBgn0040340	Organelle membrane
FBgn0040340	Intrinsic component of membrane
FBgn0040340	Intrinsic component of endoplasmic reticulum membrane
FBgn0040340	Intrinsic component of organelle membrane
FBgn0040340	Integral component of organelle membrane
FBgn0040340	Nuclear outer membrane-endoplasmic reticulum membrane network
FBgn0040340	Organelle
FBgn0040340	membrane-bounded organelle
FBgn0040340	Cellular anatomical entity
FBgn0040347	cellular_component
FBgn0040347	Intracellular
FBgn0040347	Nucleus
FBgn0040347	protein-containing complex
FBgn0040347	Organelle
FBgn0040347	membrane-bounded organelle
FBgn0040347	Intracellular organelle
FBgn0040347	Intracellular membrane-bounded organelle
FBgn0040347	Holliday junction resolvase complex
FBgn0040347	Cellular anatomical entity
FBgn0040347	Catalytic complex
FBgn0040347	Endodeoxyribonuclease complex
FBgn0040347	Endonuclease complex
FBgn0029552	cellular_component
FBgn0040337	cellular_component
FBgn0040337	Intracellular
FBgn0040337	Cytoplasm
FBgn0040337	Mitochondrion
FBgn0040337	Organelle
FBgn0040337	membrane-bounded organelle
FBgn0040337	Intracellular organelle
FBgn0040337	Intracellular membrane-bounded organelle
FBgn0040337	Cellular anatomical entity
FBgn0053082	cellular_component
FBgn0053082	Intracellular
FBgn0053082	Nucleus
FBgn0053082	Nucleolar ribonuclease P complex
FBgn0053082	Nucleolus
FBgn0053082	Ribonuclease P complex
FBgn0053082	Multimeric ribonuclease P complex
FBgn0053082	membrane-enclosed lumen
FBgn0053082	Nuclear lumen
FBgn0053082	protein-containing complex
FBgn0053082	Organelle
FBgn0053082	membrane-bounded organelle
FBgn0053082	non-membrane-bounded organelle
FBgn0053082	Intracellular organelle
FBgn0053082	Intracellular membrane-bounded organelle
FBgn0053082	Intracellular non-membrane-bounded organelle
FBgn0053082	Organelle lumen
FBgn0053082	Intracellular organelle lumen
FBgn0053082	Cellular anatomical entity
FBgn0053082	Catalytic complex
FBgn0053082	Endoribonuclease complex
FBgn0053082	Endonuclease complex
FBgn0053082	Ribonucleoprotein complex
FBgn0014903	cellular_component
FBgn0014903	Intracellular
FBgn0014903	Cytoplasm
FBgn0014903	Mitochondrion
FBgn0014903	Organelle
FBgn0014903	membrane-bounded organelle
FBgn0014903	Intracellular organelle
FBgn0014903	Intracellular membrane-bounded organelle
FBgn0014903	Cellular anatomical entity
FBgn0026143	Nuclear chromosome
FBgn0026143	cellular_component
FBgn0026143	Intracellular
FBgn0026143	Nucleus
FBgn0026143	Nucleoplasm
FBgn0026143	Chromosome
FBgn0026143	Cytoplasm
FBgn0026143	DNA replication preinitiation complex
FBgn0026143	membrane-enclosed lumen
FBgn0026143	Nuclear lumen
FBgn0026143	protein-containing complex
FBgn0026143	protein-DNA complex
FBgn0026143	Organelle
FBgn0026143	membrane-bounded organelle
FBgn0026143	non-membrane-bounded organelle
FBgn0026143	Intracellular organelle
FBgn0026143	Intracellular membrane-bounded organelle
FBgn0026143	Intracellular non-membrane-bounded organelle
FBgn0026143	Organelle lumen
FBgn0026143	Intracellular organelle lumen
FBgn0026143	CMG complex
FBgn0026143	Cellular anatomical entity
FBgn0040338	DNA-directed RNA polymerase complex
FBgn0040338	cellular_component
FBgn0040338	Intracellular
FBgn0040338	Nucleus
FBgn0040338	Nucleoplasm
FBgn0040338	GO:0005667
FBgn0040338	GO:0005672
FBgn0040338	"RNA polymerase II, holoenzyme"
FBgn0040338	RNA polymerase complex
FBgn0040338	membrane-enclosed lumen
FBgn0040338	Nuclear lumen
FBgn0040338	protein-containing complex
FBgn0040338	Organelle
FBgn0040338	membrane-bounded organelle
FBgn0040338	Intracellular organelle
FBgn0040338	Intracellular membrane-bounded organelle
FBgn0040338	Organelle lumen
FBgn0040338	Nuclear DNA-directed RNA polymerase complex
FBgn0040338	"Transferase complex, transferring phosphorus-containing groups"
FBgn0040338	Intracellular organelle lumen
FBgn0040338	GO:0090575
FBgn0040338	Cellular anatomical entity
FBgn0040338	Catalytic complex
FBgn0040338	Transferase complex
FBgn0040344	cellular_component
FBgn0040344	Intracellular
FBgn0040344	Cytoplasm
FBgn0040344	Golgi apparatus
FBgn0040344	Endomembrane system
FBgn0040344	Organelle
FBgn0040344	membrane-bounded organelle
FBgn0040344	Intracellular organelle
FBgn0040344	Intracellular membrane-bounded organelle
FBgn0040344	Cellular anatomical entity
FBgn0029568	cellular_component
FBgn0029568	External encapsulating structure
FBgn0029568	Egg chorion
FBgn0029568	Cell periphery
FBgn0029568	Cellular anatomical entity
FBgn0025642	cellular_component
FBgn0025642	Plasma membrane
FBgn0025642	Membrane
FBgn0025642	Cell periphery
FBgn0025642	Cellular anatomical entity
FBgn0004650	cellular_component
FBgn0004650	Plasma membrane
FBgn0004650	External side of plasma membrane
FBgn0004650	Cell surface
FBgn0004650	Membrane
FBgn0004650	External encapsulating structure
FBgn0004650	Egg coat
FBgn0004650	Vitelline envelope
FBgn0004650	Cell periphery
FBgn0004650	Side of membrane
FBgn0004650	Cellular anatomical entity
FBgn0024362	cellular_component
FBgn0024362	Intracellular
FBgn0024362	Cytoplasm
FBgn0024362	Protein acetyltransferase complex
FBgn0024362	N-terminal protein acetyltransferase complex
FBgn0024362	NatC complex
FBgn0024362	protein-containing complex
FBgn0024362	Cellular anatomical entity
FBgn0024362	Acetyltransferase complex
FBgn0024362	Catalytic complex
FBgn0024362	Transferase complex
FBgn0024361	cellular_component
FBgn0024361	Plasma membrane
FBgn0024361	Integral component of plasma membrane
FBgn0024361	cell-cell junction
FBgn0024361	Septate junction
FBgn0024361	Smooth septate junction
FBgn0024361	Membrane
FBgn0024361	Integral component of membrane
FBgn0024361	Apicolateral plasma membrane
FBgn0024361	Cell junction
FBgn0024361	Intrinsic component of membrane
FBgn0024361	Intrinsic component of plasma membrane
FBgn0024361	Apical junction complex
FBgn0024361	Tight junction
FBgn0024361	Anchoring junction
FBgn0024361	Cell periphery
FBgn0024361	Plasma membrane region
FBgn0024361	Cellular anatomical entity
FBgn0024364	cellular_component
FBgn0024364	Intracellular
FBgn0024364	Nucleus
FBgn0024364	Organelle
FBgn0024364	membrane-bounded organelle
FBgn0024364	Intracellular organelle
FBgn0024364	Intracellular membrane-bounded organelle
FBgn0024364	Cellular anatomical entity
FBgn0023169	cellular_component
FBgn0023169	Intracellular
FBgn0023169	Nucleus
FBgn0023169	Cytoplasm
FBgn0023169	Endosome
FBgn0023169	Endomembrane system
FBgn0023169	Cytoplasmic vesicle
FBgn0023169	nucleotide-activated protein kinase complex
FBgn0023169	Vesicle
FBgn0023169	protein-containing complex
FBgn0023169	Organelle
FBgn0023169	membrane-bounded organelle
FBgn0023169	Intracellular organelle
FBgn0023169	Intracellular membrane-bounded organelle
FBgn0023169	Basal part of cell
FBgn0023169	"Transferase complex, transferring phosphorus-containing groups"
FBgn0023169	Lateral part of cell
FBgn0023169	Intracellular vesicle
FBgn0023169	Cellular anatomical entity
FBgn0023169	Catalytic complex
FBgn0023169	Protein kinase complex
FBgn0023169	Transferase complex
FBgn0023169	Basolateral part of cell
FBgn0027794	cellular_component
FBgn0027794	Intracellular
FBgn0027794	Cytoplasm
FBgn0027794	Mitochondrion
FBgn0027794	Organelle
FBgn0027794	membrane-bounded organelle
FBgn0027794	Intracellular organelle
FBgn0027794	Intracellular membrane-bounded organelle
FBgn0027794	Cellular anatomical entity
FBgn0000826	cellular_component
FBgn0000826	protein-containing complex
FBgn0000826	"Transferase complex, transferring phosphorus-containing groups"
FBgn0000826	Catalytic complex
FBgn0000826	serine/threonine protein kinase complex
FBgn0000826	Protein kinase complex
FBgn0000826	Transferase complex
FBgn0024365	cellular_component
FBgn0024365	Membrane
FBgn0024365	Cellular anatomical entity
FBgn0024360	cellular_component
FBgn0024360	Intracellular
FBgn0024360	Cytoplasm
FBgn0024360	Mitochondrion
FBgn0024360	Organelle
FBgn0024360	membrane-bounded organelle
FBgn0024360	Intracellular organelle
FBgn0024360	Intracellular membrane-bounded organelle
FBgn0024360	Cellular anatomical entity
FBgn0028550	cellular_component
FBgn0028550	Intracellular
FBgn0028550	Nucleus
FBgn0028550	Organelle
FBgn0028550	membrane-bounded organelle
FBgn0028550	Intracellular organelle
FBgn0028550	Intracellular membrane-bounded organelle
FBgn0028550	Cellular anatomical entity
FBgn0026876	cellular_component
FBgn0026876	Intracellular
FBgn0026876	Nucleus
FBgn0026876	Organelle
FBgn0026876	membrane-bounded organelle
FBgn0026876	Intracellular organelle
FBgn0026876	Intracellular membrane-bounded organelle
FBgn0026876	Cellular anatomical entity
FBgn0261444	cellular_component
FBgn0261444	Plasma membrane
FBgn0261444	Membrane
FBgn0261444	Integral component of membrane
FBgn0261444	Intrinsic component of membrane
FBgn0261444	Cell periphery
FBgn0261444	Cellular anatomical entity
FBgn0040366	cellular_component
FBgn0040366	Intracellular
FBgn0040366	Nucleus
FBgn0040366	Organelle
FBgn0040366	membrane-bounded organelle
FBgn0040366	Intracellular organelle
FBgn0040366	Intracellular membrane-bounded organelle
FBgn0040366	Cellular anatomical entity
FBgn0040368	cellular_component
FBgn0040368	Intracellular
FBgn0040368	Cytoplasm
FBgn0040368	Eukaryotic translation initiation factor 4F complex
FBgn0040368	protein-containing complex
FBgn0040368	Cellular anatomical entity
FBgn0026872	cellular_component
FBgn0026872	Intracellular
FBgn0026872	Cytoplasm
FBgn0026872	Mitochondrion
FBgn0026872	Membrane
FBgn0026872	Integral component of membrane
FBgn0026872	Intrinsic component of membrane
FBgn0026872	Organelle
FBgn0026872	membrane-bounded organelle
FBgn0026872	Intracellular organelle
FBgn0026872	Intracellular membrane-bounded organelle
FBgn0026872	Cellular anatomical entity
FBgn0029580	cellular_component
FBgn0029580	Intracellular
FBgn0029580	Cytoplasm
FBgn0029580	Mitochondrion
FBgn0029580	Membrane
FBgn0029580	Integral component of membrane
FBgn0029580	Intrinsic component of membrane
FBgn0029580	Organelle
FBgn0029580	membrane-bounded organelle
FBgn0029580	Intracellular organelle
FBgn0029580	Intracellular membrane-bounded organelle
FBgn0029580	Cellular anatomical entity
FBgn0013720	cellular_component
FBgn0013720	cell-cell junction
FBgn0013720	Septate junction
FBgn0013720	Membrane
FBgn0013720	Integral component of membrane
FBgn0013720	Cell junction
FBgn0013720	Intrinsic component of membrane
FBgn0013720	Apical junction complex
FBgn0013720	Tight junction
FBgn0013720	Anchoring junction
FBgn0013720	Cellular anatomical entity
FBgn0260986	Spindle pole
FBgn0260986	cellular_component
FBgn0260986	Intracellular
FBgn0260986	Spindle
FBgn0260986	Polar microtubule
FBgn0260986	Kinetochore microtubule
FBgn0260986	Cytoskeleton
FBgn0260986	Microtubule
FBgn0260986	Spindle microtubule
FBgn0260986	Microtubule cytoskeleton
FBgn0260986	Organelle
FBgn0260986	non-membrane-bounded organelle
